Sarai Rohila,28.6653838,77.18881329999999
Sarai Rohilla,28.6653838,77.18881329999999
Saraswati Vihar,32.7394959,74.8086697
Sardar Bazar,22.7736603,88.3397196
Sarita Vihar,28.5279579,77.289785
Sarojani Nagar,26.7459826,80.8626864
Sarojani Nagar Market,28.5772672,77.19632159999999
Sarojini Nagar,26.7459826,80.8626864
Sarvapriya Vihar,28.542767,77.20674269999999
Sarvodaya Enclave,28.5361653,77.19775849999999
Satya Niketan,28.5875609,77.1690067
Savita Vihar,28.6609622,77.3188016
Savitri Nagar,28.539235,77.2186001
Sector 1-Noida,28.5900173,77.3116215
Sector 10-Noida,28.5904833,77.3317246
Sector 10 Noida,28.5904833,77.3317246
Sector 11-Noida,28.5985755,77.3338783
Sector 11-Noida,28.5985755,77.3338783
Sector 12-Gurgaon,28.4748793,77.0325884
